     Depth,     GAMMA,  RES(16N),  RES(64N),   NEUTRON,Outcome
1257.3,104.988,184.646,76.378,1466.18,Dry
1257.5,136.184,184.646,78.3465,1355,Dry
1257.8,84.1902,187.402,77.5591,1313.31,Dry
1258,73.7914,190.551,80.315,1573.88,Dry
1258.3,89.3896,190.551,82.2835,1514.82,Dry
1258.5,115.387,189.37,76.378,1507.87,Dry
1258.8,146.583,189.37,73.622,1528.72,Dry
1259,84.1902,189.37,77.5591,1445.33,Dry
1259.3,146.583,189.37,78.3465,1382.79,Dry
1259.5,115.387,189.37,78.3465,1368.9,Dry
1259.8,63.3926,191.732,74.4094,1480.08,Dry
1260,104.988,191.732,75.5906,1313.31,Dry
1260.3,78.9908,192.52,77.5591,1445.33,Dry
1260.5,94.589,192.52,80.315,1507.87,Dry
1260.8,146.583,191.732,83.4646,1417.54,Dry
1261,32.1963,189.37,81.4961,1549.56,Dry
1261.3,73.7914,188.583,77.5591,1514.82,Dry
1261.5,102.362,187.402,77.5591,1688.54,Dry
1261.8,100.394,185.433,81.4961,1539.14,Dry
1262,95.2756,185.433,83.4646,1650.32,Dry
1262.3,92.126,187.402,83.4646,1556.51,Dry
1262.5,91.3386,187.402,82.2835,1570.41,Dry
1262.8,97.2441,186.614,82.2835,1518.29,Dry
1263,99.2126,184.646,79.5276,1480.08,Dry
1263.3,92.126,190.551,90.1575,1549.56,Dry
1263.5,99.2126,190.551,88.189,1403.64,Dry
1263.8,107.087,189.37,83.4646,1396.69,Dry
1264,111.024,187.402,77.5591,1448.81,Dry
1264.3,109.055,187.402,75.5906,1389.74,Dry
1264.5,97.2441,188.583,78.3465,1327.21,Dry
1264.8,104.331,185.433,79.5276,1417.54,Dry
1265,95.2756,184.646,79.5276,1521.77,Dry
1265.3,92.126,183.465,76.378,454.724,Dry
1265.5,100.394,185.433,81.4961,454.724,Dry
1265.8,109.055,187.402,79.5276,503.937,Dry
1266,112.205,186.614,77.5591,498.031,Dry
1266.3,104.331,184.646,77.5591,488.189,Dry
1266.5,101.181,186.614,85.4331,488.189,Dry
1266.8,93.3071,186.614,84.252,478.346,Dry
1267,106.299,188.583,82.2835,474.409,Dry
1267.3,110.236,187.402,79.5276,444.882,Dry
1267.5,92.126,187.402,75.5906,474.409,Dry
1267.8,93.3071,185.433,76.378,498.031,Dry
1268,90.1575,182.677,78.3465,468.504,Dry
1268.3,86.2205,183.465,77.5591,458.661,Dry
1268.5,87.4016,183.465,75.5906,543.307,Dry
1268.8,86.2205,184.646,74.4094,513.78,Dry
1269,0,184.646,77.5591,474.409,Dry
1269.3,0,189.242,477.265,468.504,Dry
1269.5,0,189.311,477.334,464.567,Dry
1269.8,0,189.334,0,454.724,Dry
1270,0,189.357,0,1455.76,Dry
